"BehaviorSpace results (NetLogo 6.1.1)"
"coc00031.nlogo"
"Allv3"
"03/02/2020 05:00:27:711 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-8","8"
"[run number]","number-of-lanes","max-patience","acceleration","number-of-cars","deceleration","[step]","[speed] of selected-car"
"11251","5","41","0.006","101","0.02","999","0.3440000000000002"
"11252","5","41","0.006","101","0.04","999","0.04"
"11253","5","41","0.006","101","0.06","999","0.13200000000000003"
"11254","5","41","0.006","101","0.08","999","0.15000000000000022"
"11256","5","41","0.006","111","0.02","999","0.3060000000000005"
"11255","5","41","0.006","101","0.1","999","0.09200000000000004"
"11258","5","41","0.006","111","0.06","999","0"
"11257","5","41","0.006","111","0.04","999","0.061999999999999944"
"11259","5","41","0.006","111","0.08","999","0.1800000000000002"
"11261","5","41","0.006","121","0.02","999","0.07600000000000019"
"11260","5","41","0.006","111","0.1","999","0.23200000000000048"
"11262","5","41","0.006","121","0.04","999","0"
"11263","5","41","0.006","121","0.06","999","0.12600000000000003"
"11264","5","41","0.006","121","0.08","999","0.036"
"11265","5","41","0.006","121","0.1","999","0"
"11267","5","41","0.006","131","0.04","999","0.041999999999999996"
"11266","5","41","0.006","131","0.02","999","0.019999999999999976"
"11268","5","41","0.006","131","0.06","999","0.06"
"11269","5","41","0.006","131","0.08","999","0.08"
"11270","5","41","0.006","131","0.1","999","0.28000000000000014"
"11271","5","41","0.006","141","0.02","999","0.078"
"11272","5","41","0.006","141","0.04","999","0.17000000000000023"
"11273","5","41","0.006","141","0.06","999","0.10800000000000003"
"11274","5","41","0.006","141","0.08","999","0.006"
"11276","5","41","0.006","151","0.02","999","0"
"11275","5","41","0.006","141","0.1","999","0.03800000000000016"
"11277","5","41","0.006","151","0.04","999","0.23600000000000018"
"11278","5","41","0.006","151","0.06","999","0.2940000000000002"
"11279","5","41","0.006","151","0.08","999","0.0880000000000001"
"11280","5","41","0.006","151","0.1","999","0.11600000000000027"
"11281","5","41","0.006","161","0.02","999","0.08600000000000016"
"11282","5","41","0.006","161","0.04","999","0.15800000000000006"
"11283","5","41","0.006","161","0.06","999","0.09000000000000001"
"11284","5","41","0.006","161","0.08","999","0.09000000000000022"
"11285","5","41","0.006","161","0.1","999","0.1"
"11286","5","41","0.006","171","0.02","999","0.039999999999999994"
"11287","5","41","0.006","171","0.04","999","0.6220000000000004"
"11288","5","41","0.006","171","0.06","999","0.06"
"11289","5","41","0.006","171","0.08","999","0.08"
"11290","5","41","0.006","171","0.1","999","0.09400000000000008"
"11291","5","41","0.006","181","0.02","999","0.032"
"11293","5","41","0.006","181","0.06","999","0.006000000000000047"
"11292","5","41","0.006","181","0.04","999","0.049999999999999954"
"11301","5","41","0.008","1","0.02","999","0"
"11302","5","41","0.008","1","0.04","999","0"
"11294","5","41","0.006","181","0.08","999","0.31200000000000017"
"11295","5","41","0.006","181","0.1","999","0.1"
"11303","5","41","0.008","1","0.06","999","0"
"11304","5","41","0.008","1","0.08","999","0"
"11305","5","41","0.008","1","0.1","999","0"
"11307","5","41","0.008","11","0.04","999","0.5822906319949412"
"11306","5","41","0.008","11","0.02","999","0.7329239133004628"
"11308","5","41","0.008","11","0.06","999","0"
"11309","5","41","0.008","11","0.08","999","0.618311640651364"
"11310","5","41","0.008","11","0.1","999","0.6959216490275041"
"11296","5","41","0.006","191","0.02","999","0.12600000000000003"
"11311","5","41","0.008","21","0.02","999","0.5406098630424054"
"11297","5","41","0.006","191","0.04","999","0.20000000000000007"
"11312","5","41","0.008","21","0.04","999","0.634970464926906"
"11313","5","41","0.008","21","0.06","999","0.7829324184162911"
"11314","5","41","0.008","21","0.08","999","0.6062838372118652"
"11315","5","41","0.008","21","0.1","999","0.507051685581877"
"11316","5","41","0.008","31","0.02","999","0"
"11317","5","41","0.008","31","0.04","999","0.5945593024150724"
"11319","5","41","0.008","31","0.08","999","0.5840000000000005"
"11318","5","41","0.008","31","0.06","999","0.6840000000000007"
"11298","5","41","0.006","191","0.06","999","0.047999999999999994"
"11320","5","41","0.008","31","0.1","999","0.08000000000000024"
"11321","5","41","0.008","41","0.02","999","0.5986278143561903"
"11322","5","41","0.008","41","0.04","999","0"
"11323","5","41","0.008","41","0.06","999","0.14800000000000008"
"11324","5","41","0.008","41","0.08","999","0.3360000000000004"
"11299","5","41","0.006","191","0.08","999","0.07000000000000009"
"11325","5","41","0.008","41","0.1","999","0.2800000000000003"
"11326","5","41","0.008","51","0.02","999","0.1600000000000001"
"11327","5","41","0.008","51","0.04","999","0.12000000000000008"
"11328","5","41","0.008","51","0.06","999","0.5355075249758756"
"11329","5","41","0.008","51","0.08","999","0.32000000000000023"
"11300","5","41","0.006","191","0.1","999","0.041999999999999996"
"11331","5","41","0.008","61","0.02","999","0"
"11332","5","41","0.008","61","0.04","999","0.3600000000000003"
"11330","5","41","0.008","51","0.1","999","0.2320000000000006"
"11333","5","41","0.008","61","0.06","999","0"
"11334","5","41","0.008","61","0.08","999","0"
"11335","5","41","0.008","61","0.1","999","0.13200000000000014"
"11336","5","41","0.008","71","0.02","999","0.34400000000000025"
"11337","5","41","0.008","71","0.04","999","0.46400000000000063"
"11338","5","41","0.008","71","0.06","999","0.28800000000000037"
"11339","5","41","0.008","71","0.08","999","0.43200000000000055"
"11341","5","41","0.008","81","0.02","999","0.3920000000000003"
"11340","5","41","0.008","71","0.1","999","0.4120000000000003"
"11342","5","41","0.008","81","0.04","999","0.24800000000000036"
"11343","5","41","0.008","81","0.06","999","0.3600000000000003"
"11344","5","41","0.008","81","0.08","999","0"
"11345","5","41","0.008","81","0.1","999","0.14000000000000015"
"11347","5","41","0.008","91","0.04","999","0.35200000000000037"
"11346","5","41","0.008","91","0.02","999","0.26000000000000034"
"11348","5","41","0.008","91","0.06","999","0"
"11350","5","41","0.008","91","0.1","999","0"
"11351","5","41","0.008","101","0.02","999","0.3560000000000005"
"11349","5","41","0.008","91","0.08","999","0.11200000000000004"
"11352","5","41","0.008","101","0.04","999","0.44000000000000034"
"11353","5","41","0.008","101","0.06","999","0"
"11354","5","41","0.008","101","0.08","999","0.07200000000000001"
"11355","5","41","0.008","101","0.1","999","0.16400000000000045"
"11356","5","41","0.008","111","0.02","999","0"
"11357","5","41","0.008","111","0.04","999","0"
"11358","5","41","0.008","111","0.06","999","0.21600000000000014"
"11359","5","41","0.008","111","0.08","999","0"
"11360","5","41","0.008","111","0.1","999","0.12000000000000086"
"11361","5","41","0.008","121","0.02","999","0.5480000000000006"
"11362","5","41","0.008","121","0.04","999","0.23200000000000015"
"11363","5","41","0.008","121","0.06","999","0.3600000000000003"
"11364","5","41","0.008","121","0.08","999","0.1600000000000001"
"11365","5","41","0.008","121","0.1","999","0"
"11366","5","41","0.008","131","0.02","999","0.12400000000000005"
"11368","5","41","0.008","131","0.06","999","0.3880000000000003"
"11367","5","41","0.008","131","0.04","999","0.4400000000000004"
"11369","5","41","0.008","131","0.08","999","0.6560000000000008"
"11371","5","41","0.008","141","0.02","999","0"
"11370","5","41","0.008","131","0.1","999","0.06800000000000009"
"11372","5","41","0.008","141","0.04","999","0.17600000000000035"
"11373","5","41","0.008","141","0.06","999","0.11600000000000005"
"11374","5","41","0.008","141","0.08","999","0"
"11375","5","41","0.008","141","0.1","999","0.33200000000000046"
"11376","5","41","0.008","151","0.02","999","0.1840000000000001"
"11377","5","41","0.008","151","0.04","999","0.14400000000000007"
"11378","5","41","0.008","151","0.06","999","0.16000000000000014"
"11379","5","41","0.008","151","0.08","999","0.06400000000000011"
"11380","5","41","0.008","151","0.1","999","0"
"11381","5","41","0.008","161","0.02","999","0.09200000000000003"
"11382","5","41","0.008","161","0.04","999","0.2880000000000004"
"11383","5","41","0.008","161","0.06","999","0.5280000000000004"
"11386","5","41","0.008","171","0.02","999","0.11200000000000004"
"11384","5","41","0.008","161","0.08","999","0.016000000000000125"
"11385","5","41","0.008","161","0.1","999","0"
"11387","5","41","0.008","171","0.04","999","0.08000000000000002"
"11388","5","41","0.008","171","0.06","999","0.016"
"11389","5","41","0.008","171","0.08","999","0.10400000000000004"
"11390","5","41","0.008","171","0.1","999","0.10800000000000001"
"11391","5","41","0.008","181","0.02","999","0.15600000000000006"
"11392","5","41","0.008","181","0.04","999","0.07200000000000004"
"11394","5","41","0.008","181","0.08","999","0"
"11401","5","41","0.01","1","0.02","999","0"
"11395","5","41","0.008","181","0.1","999","0.03200000000000003"
"11402","5","41","0.01","1","0.04","999","0"
"11403","5","41","0.01","1","0.06","999","0"
"11393","5","41","0.008","181","0.06","999","0.052000000000000005"
"11404","5","41","0.01","1","0.08","999","0"
"11405","5","41","0.01","1","0.1","999","0"
"11396","5","41","0.008","191","0.02","999","0.024"
"11406","5","41","0.01","11","0.02","999","0.5953371627716193"
"11407","5","41","0.01","11","0.04","999","0.7640107605075385"
"11408","5","41","0.01","11","0.06","999","0.801176227064814"
"11409","5","41","0.01","11","0.08","999","0.9696117354235144"
"11410","5","41","0.01","11","0.1","999","0.46626376406981496"
"11411","5","41","0.01","21","0.02","999","0"
"11412","5","41","0.01","21","0.04","999","0.4669993253750219"
"11397","5","41","0.008","191","0.04","999","0.12800000000000006"
"11413","5","41","0.01","21","0.06","999","0.5927007758702691"
"11414","5","41","0.01","21","0.08","999","0.5801889221473575"
"11415","5","41","0.01","21","0.1","999","0.6457526418400565"
"11416","5","41","0.01","31","0.02","999","0.6033371697768598"
"11417","5","41","0.01","31","0.04","999","0.3000000000000008"
"11398","5","41","0.008","191","0.06","999","0.016000000000000007"
"11418","5","41","0.01","31","0.06","999","0.6946448340976374"
"11420","5","41","0.01","31","0.1","999","0.5440727762637916"
"11419","5","41","0.01","31","0.08","999","0.5101561006723121"
"11422","5","41","0.01","41","0.04","999","0.5575327918320496"
"11421","5","41","0.01","41","0.02","999","0.37000000000000016"
"11423","5","41","0.01","41","0.06","999","0.11999999999999998"
"11424","5","41","0.01","41","0.08","999","0.641449243092929"
"11425","5","41","0.01","41","0.1","999","0.7400000000000005"
"11399","5","41","0.008","191","0.08","999","0"
"11427","5","41","0.01","51","0.04","999","0.6616501384038784"
"11428","5","41","0.01","51","0.06","999","0.7200000000000005"
"11426","5","41","0.01","51","0.02","999","0.7068844772070386"
"11429","5","41","0.01","51","0.08","999","0.5900000000000005"
"11430","5","41","0.01","51","0.1","999","0.6322794383223445"
"11400","5","41","0.008","191","0.1","999","0.10800000000000035"
"11431","5","41","0.01","61","0.02","999","0.18"
"11433","5","41","0.01","61","0.06","999","0.34"
"11434","5","41","0.01","61","0.08","999","0.5300000000000006"
"11432","5","41","0.01","61","0.04","999","0.04"
"11435","5","41","0.01","61","0.1","999","0.37000000000000005"
"11437","5","41","0.01","71","0.04","999","0.3100000000000003"
"11436","5","41","0.01","71","0.02","999","0.3800000000000004"
"11438","5","41","0.01","71","0.06","999","0.4200000000000002"
"11439","5","41","0.01","71","0.08","999","0.3800000000000001"
"11440","5","41","0.01","71","0.1","999","0.41000000000000025"
"11442","5","41","0.01","81","0.04","999","0.6600000000000005"
"11441","5","41","0.01","81","0.02","999","0.6033947808839969"
"11443","5","41","0.01","81","0.06","999","0.09999999999999999"
"11444","5","41","0.01","81","0.08","999","0.5100000000000002"
"11445","5","41","0.01","81","0.1","999","0"
"11446","5","41","0.01","91","0.02","999","0.5200000000000002"
"11447","5","41","0.01","91","0.04","999","0.25000000000000006"
"11448","5","41","0.01","91","0.06","999","0.47000000000000025"
"11449","5","41","0.01","91","0.08","999","0"
"11450","5","41","0.01","91","0.1","999","0.12000000000000008"
"11452","5","41","0.01","101","0.04","999","0.3400000000000003"
"11453","5","41","0.01","101","0.06","999","0.09999999999999996"
"11451","5","41","0.01","101","0.02","999","0.22000000000000042"
"11454","5","41","0.01","101","0.08","999","0.24000000000000005"
"11455","5","41","0.01","101","0.1","999","0.36000000000000015"
"11456","5","41","0.01","111","0.02","999","0.16999999999999996"
"11457","5","41","0.01","111","0.04","999","0.3800000000000002"
"11458","5","41","0.01","111","0.06","999","0.06"
"11459","5","41","0.01","111","0.08","999","0.04999999999999999"
"11460","5","41","0.01","111","0.1","999","0.6100000000000004"
"11462","5","41","0.01","121","0.04","999","0"
"11461","5","41","0.01","121","0.02","999","0.6132956980628699"
"11463","5","41","0.01","121","0.06","999","0.4100000000000003"
"11464","5","41","0.01","121","0.08","999","0.16"
"11465","5","41","0.01","121","0.1","999","0.5100000000000001"
"11466","5","41","0.01","131","0.02","999","0.22000000000000006"
"11467","5","41","0.01","131","0.04","999","0.1900000000000001"
"11468","5","41","0.01","131","0.06","999","0.46000000000000024"
"11469","5","41","0.01","131","0.08","999","0.2800000000000001"
"11471","5","41","0.01","141","0.02","999","0.34000000000000014"
"11472","5","41","0.01","141","0.04","999","0.3700000000000002"
"11470","5","41","0.01","131","0.1","999","0.11"
"11473","5","41","0.01","141","0.06","999","0.09"
"11474","5","41","0.01","141","0.08","999","0.2900000000000001"
"11475","5","41","0.01","141","0.1","999","0.15000000000000002"
"11476","5","41","0.01","151","0.02","999","0.02"
"11477","5","41","0.01","151","0.04","999","0.2000000000000001"
"11478","5","41","0.01","151","0.06","999","0.06999999999999999"
"11479","5","41","0.01","151","0.08","999","0.37000000000000016"
"11481","5","41","0.01","161","0.02","999","0.34000000000000014"
"11482","5","41","0.01","161","0.04","999","0.09"
"11480","5","41","0.01","151","0.1","999","0.26000000000000006"
"11483","5","41","0.01","161","0.06","999","0.3300000000000001"
"11484","5","41","0.01","161","0.08","999","0"
"11485","5","41","0.01","161","0.1","999","0.14000000000000004"
"11486","5","41","0.01","171","0.02","999","0.3200000000000003"
"11487","5","41","0.01","171","0.04","999","0.21000000000000008"
"11488","5","41","0.01","171","0.06","999","0.2800000000000001"
"11489","5","41","0.01","171","0.08","999","0.26"
"11490","5","41","0.01","171","0.1","999","0.07999999999999997"
"11491","5","41","0.01","181","0.02","999","0.12999999999999998"
"11492","5","41","0.01","181","0.04","999","0.3200000000000001"
"11493","5","41","0.01","181","0.06","999","0"
"11501","5","61","0.002","1","0.02","999","0"
"11502","5","61","0.002","1","0.04","999","0"
"11503","5","61","0.002","1","0.06","999","0"
"11494","5","41","0.01","181","0.08","999","0"
